P_A1,O_A1,P_A2,O_A2,P_B1,O_B1,P_B2,O_B2,EV_A,EV_B,EV_diff,SD_A,SD_B,SD_diff,skew_A,skew_B,skew_diff,skew_level,ev_level,sd_level,simple_EVA,simple_SDA,simple_skewness_A,complex_OA1,complex_PA1,complex_OA2,complex_PA2,complex_OA3,complex_PA3,complex_OA4,complex_PA4,complex_OA5,complex_PA5,complex_OA6,complex_PA6,complex_OA7,complex_PA7,complex_EVA,complex_SDA,complex_skewness_A,simple_EVB,simple_SDB,simple_skewness_B,complex_OB1,complex_PB1,complex_OB2,complex_PB2,complex_OB3,complex_PB3,complex_OB4,complex_PB4,complex_OB5,complex_PB5,complex_OB6,complex_PB6,complex_OB7,complex_PB7,complex_EVB,complex_SDB,complex_skewness_B,simple_EVD,simple_SDD,simple_skewness_D,complex_EVD,complex_SDD,complex_skewness_D
0.11,64,0.89,98,0.89,73,0.11,91,94.26,74.98,19.28,10.63825173607017,5.632015624978326,5.01,-2.4928908111923924,2.492890811192376,-4.985781622384769,left_vs_right,20,5,94.26,10.63825173607017,-2.4928908111923924,109,0.14,98,0.31,95,0.25,92,0.16,84,0.08,68,0.03,46,0.029999999999999992,94.25,11.60549438843516,-2.2613570930263025,74.98,5.632015624978326,2.492890811192376,104,0.03,79,0.22,77,0.17,75,0.12,73,0.09,71,0.21,67,0.16,74.79,6.583760323705595,2.377004399431453,19.28,5.0062361110918445,-4.985781622384769,19.459999999999994,5.021734064729565,-4.638361492457756
0.1,141,0.9,195,0.89,168,0.11,187,189.6,170.09,19.51,16.200000000000003,5.944905381921566,10.26,-2.6666666666666305,2.49289081119237,-5.159557477859001,left_vs_right,20,10,189.6,16.200000000000003,-2.666666666666631,200,0.24,198,0.12,196,0.18,194,0.1,186,0.25,161,0.06,132,0.05,189.2,16.179616806340007,-2.4222490350368497,170.09,5.944905381921566,2.4928908111923707,200,0.02,184,0.05,176,0.07,172,0.09,170,0.27,168,0.29,163,0.21000000000000002,169.85000000000002,6.489029203201355,2.3336598752272995,19.50999999999999,10.255094618078438,-5.159557477859002,19.349999999999966,9.690587603138653,-4.755908910264149
0.5,25,0.5,136,0.5,49,0.5,152,80.5,100.5,-20.0,55.5,51.5,4.0,0.0,0.0,0.0,no_skew_vs_no_skew,-20,5,80.5,55.5,0.0,171,0.08,137,0.27,104,0.14,72,0.04,42,0.2,17,0.24,2,0.03000000000000001,80.65,55.19390817834881,0.1251315726110847,100.5,51.5,0.0,167,0.19,140,0.26,118,0.03,96,0.09,75,0.08,52,0.2,24,0.1500000000000001,100.31000000000002,51.54778268752207,-0.12945643084287473,-20.0,4.0,0.0,-19.66000000000001,3.6461254908267406,0.25458800345395943
0.5,65,0.5,177,0.48,86,0.52,190,121.0,140.07999999999998,-19.08,56.0,51.95838334667467,4.04,0.0,-0.08006407690254229,0.08006407690254229,no_skew_vs_no_skew,-20,5,121.0,56.0,0.0,200,0.05,190,0.15,171,0.18,144,0.1,112,0.08,80,0.24,45,0.2,120.84000000000002,55.62548336868633,-0.030586004690123687,140.07999999999998,51.95838334667467,-0.08006407690254227,200,0.04,197,0.31,176,0.03,154,0.13,126,0.18,95,0.11,62,0.2,139.89999999999998,51.86877673514192,-0.26381748676651645,-19.079999999999984,4.0416166533253275,0.08006407690254227,-19.05999999999996,3.756706633544411,0.23323148207639277
0.47,116,0.53,175,0.51,143,0.49,192,147.26999999999998,167.01,-19.74,29.44685212378396,24.495099509901976,4.95,-0.12021658495512581,0.04000800240080132,-0.16022458735592712,no_skew_vs_no_skew,-20,5,147.26999999999998,29.44685212378396,-0.12021658495512581,200,0.09,184,0.06,169,0.15,154,0.22,138,0.27,116,0.1,90,0.11,147.03000000000003,29.894633297633877,-0.20649487804163888,167.01,24.495099509901976,0.040008002400801324,200,0.19,190,0.13,181,0.05,172,0.2,161,0.03,150,0.16,133,0.23999999999999977,166.89999999999998,24.803830349363377,-0.09626501779513007,-19.74000000000001,4.9517526138819825,-0.16022458735592715,-19.869999999999948,5.0908029482705,-0.11022986024650881
0.46,24,0.54,84,0.52,59,0.48,97,56.4,77.24,-20.84,29.903845906505072,18.98479391513113,10.92,-0.16051447078102538,0.08006407690254418,-0.24057854768356957,no_skew_vs_no_skew,-20,10,56.4,29.903845906505072,-0.16051447078102538,103,0.16,76,0.26,56,0.21,40,0.1,26,0.14,14,0.07,2,0.06000000000000001,56.739999999999995,30.115318361259273,-0.0785614864520745,77.24,18.98479391513113,0.08006407690254415,108,0.17,93,0.11,84,0.08,76,0.24,69,0.2,56,0.14,33,0.06,77.17,19.65607030919456,-0.1533772426377184,-20.839999999999996,10.91905199137394,-0.2405785476835695,-20.430000000000007,10.459248052064712,0.0748157561856439
0.49,116,0.51,183,0.51,147,0.49,196,150.17,171.01,-20.84,33.49329932986597,24.495099509901976,9.0,-0.04000800240079909,0.040008002400800956,-0.08001600480160004,no_skew_vs_no_skew,-20,10,150.17,33.49329932986597,-0.04000800240079909,200,0.06,189,0.21,175,0.07,161,0.14,144,0.2,122,0.16,96,0.15999999999999998,150.16,33.604678245744296,-0.21225213906829957,171.01,24.495099509901976,0.040008002400800956,200,0.09,196,0.28,189,0.07,179,0.04,169,0.08,157,0.14,139,0.3,170.46999999999997,24.710505862891598,-0.14881920963945972,-20.840000000000003,8.998199819963993,-0.08001600480160004,-20.309999999999974,8.894172382852698,-0.06343292942883985
0.48,33,0.52,73,0.43,63,0.57,82,53.8,73.83,-20.03,19.983993594874875,9.406439283809789,10.58,-0.0800640769025429,-0.2827850071363672,0.20272093023382426,no_skew_vs_no_skew,-20,10,53.8,19.983993594874875,-0.0800640769025429,96,0.06,70,0.35,62,0.05,54,0.13,47,0.09,38,0.03,27,0.29,53.58,20.54175260293045,0.06626865648711014,73.83,9.406439283809789,-0.2827850071363672,87,0.26,80,0.06,76,0.17,74,0.15,71,0.02,68,0.14,58,0.2,73.98000000000002,10.158720391860385,-0.24633151209616647,-20.03,10.577554311065086,0.20272093023382426,-20.40000000000002,10.383032211070066,0.3126001685832766
0.46,51,0.54,169,0.61,100,0.39,191,114.72,135.49,-20.77,58.810896949459966,44.385244169656204,14.43,-0.16051447078102538,0.4510508024576013,-0.6115652732386267,no_skew_vs_no_skew,-20,15,114.72,58.810896949459966,-0.16051447078102538,196,0.18,165,0.12,134,0.21,103,0.19,73,0.09,42,0.1,11,0.11000000000000011,114.77,58.86864275656439,-0.2702902463417121,135.49,44.385244169656204,0.4510508024576013,196,0.26,176,0.09,158,0.02,141,0.04,123,0.2,104,0.14,82,0.25,135.26,44.679888092966394,0.24863986656513914,-20.77000000000001,14.425652779803762,-0.6115652732386267,-20.489999999999995,14.188754663597997,-0.5189301129068513
0.41,80,0.59,137,0.52,121,0.48,147,113.63,133.48000000000002,-19.85,28.034498390376097,12.989595836668668,15.04,-0.3659776557130095,0.08006407690254275,-0.44604173261555224,no_skew_vs_no_skew,-20,15,113.63,28.034498390376097,-0.3659776557130095,152,0.2,134,0.17,122,0.16,112,0.04,103,0.1,90,0.11,73,0.22,113.44000000000001,28.4985332955926,-0.13115889126262667,133.48000000000002,12.989595836668668,0.08006407690254276,160,0.11,143,0.18,136,0.17,133,0.06,130,0.26,122,0.12,106,0.1,133.48000000000002,13.756801953942638,-0.02225876707405556,-19.850000000000023,15.044902553707429,-0.44604173261555224,-20.040000000000006,14.741731341649963,-0.10890012418857112
0.44,45,0.56,130,0.46,82,0.54,137,92.60000000000001,111.7,-19.1,42.19289039636891,27.411858747629648,14.78,-0.2417468892076151,-0.16051447078102657,-0.08123241842658854,no_skew_vs_no_skew,-20,15,92.60000000000001,42.19289039636891,-0.2417468892076151,163,0.09,136,0.22,115,0.05,95,0.26,75,0.06,55,0.14,30,0.18,92.64000000000001,42.53128730711075,-0.028475491166611452,111.7,27.411858747629648,-0.16051447078102657,156,0.14,135,0.15,121,0.18,109,0.07,98,0.33,78,0.02,57,0.10999999999999978,111.66999999999999,28.03642452239585,-0.24206126464369615,-19.099999999999994,14.781031648739262,-0.08123241842658854,-19.029999999999973,14.4948627847149,0.21358577347708468
0.38,60,0.62,108,0.39,100,0.61,117,89.75999999999999,110.37,-20.61,23.298549311062267,8.291748910814896,15.01,-0.49445138605819383,-0.45105080245762186,-0.043400583600571974,no_skew_vs_no_skew,-20,15,89.75999999999999,23.298549311062267,-0.49445138605819383,130,0.12,110,0.13,97,0.23,88,0.16,78,0.2,61,0.07,40,0.08999999999999977,89.76,23.84370776536232,-0.3021515301833913,110.37,8.291748910814896,-0.4510508024576218,126,0.16,118,0.04,114,0.06,112,0.19,110,0.22,106,0.24,90,0.09000000000000001,110.74000000000001,9.194150314194347,-0.3116649929146347,-20.610000000000014,15.006800400247371,-0.04340058360057203,-20.980000000000004,14.649557451167974,0.009513462731243372
0.45,50,0.55,72,0.62,67,0.38,79,62.1,71.56,-9.46,10.94486180817282,5.824637327765567,5.12,-0.20100756305184286,0.49445138605819017,-0.695458949110033,no_skew_vs_no_skew,-10,5,62.1,10.94486180817282,-0.2010075630518429,90,0.06,72,0.2,66,0.18,63,0.07,61,0.19,55,0.17,40,0.13,62.23000000000001,11.890210258864222,-0.0068960988961350835,71.56,5.824637327765567,0.4944513860581902,82,0.22,77,0.02,74,0.09,72,0.06,70,0.37,67,0.05,62,0.19,71.58999999999999,6.664975618860133,0.26587504276711676,-9.46,5.120224480407254,-0.6954589491100331,-9.359999999999978,5.225234640004089,-0.27277114166325184
0.44,20,0.56,176,0.42,33,0.58,179,107.36,117.67999999999999,-10.32,77.43636355098295,72.0595420468379,5.38,-0.2417468892076139,-0.3241763593892425,0.0824294701816286,no_skew_vs_no_skew,-10,5,107.36,77.43636355098295,-0.24174688920761386,200,0.21,187,0.08,165,0.11,132,0.13,90,0.05,46,0.2,4,0.22,106.85,76.63019966044719,-0.11118270817835654,117.67999999999999,72.0595420468379,-0.32417635938924255,200,0.03,197,0.07,187,0.21,155,0.22,108,0.18,57,0.05,7,0.24000000000000002,117.13,71.4136758611402,-0.5361417896888065,-10.319999999999993,5.376821504145042,0.08242947018162869,-10.280000000000001,5.216523799306984,0.42495908151045003
0.44,99,0.56,148,0.6,121,0.4,159,126.44000000000001,136.2,-9.76,24.32296034614208,18.616122045152153,5.71,-0.24174688920761742,0.4082482904638625,-0.6499951796714799,no_skew_vs_no_skew,-10,5,126.44000000000001,24.32296034614208,-0.24174688920761744,178,0.05,151,0.21,136,0.26,126,0.12,116,0.1,104,0.06,88,0.2,126.53,24.899981927704285,-0.13781342551196263,136.2,18.616122045152153,0.4082482904638625,181,0.06,157,0.16,146,0.1,138,0.24,131,0.14,123,0.12,108,0.18,136.24,19.179739310011488,0.361959246277275,-9.759999999999977,5.706838300989926,-0.64999517967148,-9.710000000000008,5.720242617692797,-0.4997726717892376
0.51,26,0.49,90,0.55,43,0.45,96,57.36,66.85000000000001,-9.49,31.99359935987197,26.36716708332543,5.63,0.04000800240080033,0.2010075630518423,-0.16099956065104198,no_skew_vs_no_skew,-10,5,57.36,31.99359935987197,0.04000800240080033,97,0.28,74,0.2,56,0.11,41,0.13,28,0.03,15,0.22,2,0.0299999999999999,57.650000000000006,32.29283976363801,-0.16884670564025087,66.85000000000001,26.36716708332543,0.2010075630518423,104,0.25,89,0.07,78,0.04,68,0.1,58,0.24,45,0.18,23,0.1200000000000001,66.93,26.83179270939607,0.06726876413640792,-9.490000000000009,5.626432276546538,-0.16099956065104198,-9.280000000000001,5.461047054241938,-0.2361154697766588
0.61,84,0.39,126,0.43,98,0.57,120,100.38,110.53999999999999,-10.16,20.485497309072095,10.891666539148176,9.59,0.4510508024576019,-0.2827850071363581,0.73383580959396,no_skew_vs_no_skew,-10,10,100.38,20.485497309072095,0.4510508024576019,149,0.06,125,0.18,114,0.07,105,0.14,98,0.04,91,0.15,79,0.36,100.13000000000001,21.09106682934744,0.6889682047733496,110.53999999999999,10.891666539148176,-0.28278500713635807,128,0.2,119,0.05,113,0.19,111,0.11,108,0.22,101,0.06,91,0.1699999999999999,110.51999999999998,11.726448737789287,-0.13525313613063009,-10.159999999999997,9.593830769923919,0.7338358095939599,-10.389999999999972,9.364618091558153,0.8242213409039797
0.6,66,0.4,128,0.4,76,0.6,117,90.80000000000001,100.60000000000001,-9.8,30.373672810511408,20.08581589082206,10.29,0.4082482904638624,-0.4082482904638691,0.8164965809277316,no_skew_vs_no_skew,-10,10,90.80000000000001,30.373672810511408,0.40824829046386235,176,0.03,146,0.04,118,0.19,96,0.32,76,0.25,53,0.12,24,0.04999999999999999,90.82,30.63017466486275,0.24005661243105827,100.60000000000001,20.08581589082206,-0.40824829046386907,127,0.23,114,0.15,107,0.03,100,0.2,92,0.18,80,0.05,65,0.16,100.48000000000002,20.635639074184255,-0.3432791540737812,-9.799999999999997,10.287856919689347,0.8164965809277314,-9.660000000000025,9.994535590678495,0.5833357665048394
0.46,15,0.54,94,0.38,31,0.62,90,57.660000000000004,67.58,-9.92,39.37339711023167,28.637800194847372,10.74,-0.16051447078102585,-0.4944513860581967,0.33393691527717084,no_skew_vs_no_skew,-10,10,57.660000000000004,39.37339711023167,-0.1605144707810259,139,0.03,108,0.16,85,0.21,66,0.18,48,0.02,29,0.11,8,0.29,57.64999999999999,39.759621477071434,0.0457565595299243,67.58,28.637800194847372,-0.4944513860581967,117,0.1,92,0.2,75,0.21,60,0.25,44,0.12,25,0.05,2,0.07,67.52,29.11785706400799,-0.4076629918720367,-9.919999999999995,10.7355969153843,0.33393691527717084,-9.870000000000005,10.641764413063445,0.453419551401961
0.44,153,0.56,189,0.61,181,0.39,188,173.16000000000003,183.73000000000002,-10.57,17.869930050226834,3.4142495515120155,14.46,-0.24174688920762677,0.4510508024581982,-0.6927976916658249,no_skew_vs_no_skew,-10,15,173.16000000000003,17.869930050226834,-0.2417468892076268,199,0.22,186,0.07,178,0.21,172,0.04,167,0.24,156,0.08,140,0.14,173.21999999999997,18.70859695434161,-0.2535584928999776,183.73000000000002,3.4142495515120155,0.45105080245819823,192,0.13,189,0.03,187,0.08,185,0.23,183,0.12,181,0.22,178,0.19,183.74,4.346538852926544,0.491419180334021,-10.569999999999993,14.45568049871482,-0.692797691665825,-10.520000000000039,14.362058101415064,-0.7449776732339985
0.52,27,0.48,154,0.59,57,0.41,156,87.96000000000001,97.58999999999999,-9.63,63.449179663727726,48.69149720433743,14.76,0.08006407690254319,0.3659776557130104,-0.2859135788104672,no_skew_vs_no_skew,-10,15,87.96000000000001,63.449179663727726,0.08006407690254318,171,0.25,135,0.09,100,0.22,70,0.1,44,0.05,21,0.08,2,0.2100000000000001,88.20000000000002,63.19952531467306,-0.04833309220656047,97.58999999999999,48.69149720433743,0.36597765571301033,191,0.08,160,0.14,131,0.07,103,0.27,75,0.12,46,0.29,14,0.03000000000000001,97.42000000000002,48.703630254838295,0.3840992957198949,-9.629999999999981,14.757682459390296,-0.28591357881046714,-9.219999999999999,14.495895059834766,-0.43243238792645533
0.45,44,0.55,198,0.39,62,0.61,188,128.70000000000002,138.85999999999999,-10.16,76.61403265720973,61.45649192721628,15.16,-0.20100756305184345,-0.45105080245759965,0.25004323940575623,no_skew_vs_no_skew,-10,15,128.70000000000002,76.61403265720973,-0.20100756305184347,200,0.1,198,0.22,187,0.21,145,0.06,97,0.03,49,0.26,7,0.1199999999999999,128.01999999999998,75.84958536472034,-0.4257973243963935,138.85999999999999,61.45649192721628,-0.4510508024575997,200,0.17,198,0.26,176,0.06,150,0.02,123,0.15,90,0.05,57,0.29,138.52,61.07675171454356,-0.2895494552722905,-10.159999999999968,15.157540729993457,0.25004323940575623,-10.500000000000028,14.772833650176779,-0.13624786912410303
0.43,57,0.57,128,0.45,66,0.55,125,97.47,98.45,-0.98,35.15037837634184,29.352129394645292,5.8,-0.2827850071363724,-0.2010075630518425,-0.08177744408452989,no_skew_vs_no_skew,0,5,97.47,35.15037837634184,-0.2827850071363724,159,0.08,128,0.28,104,0.19,80,0.25,56,0.14,30,0.04,2,0.02,97.40000000000002,35.40338966822245,-0.3174442421285502,98.45,29.352129394645292,-0.20100756305184247,136,0.29,122,0.03,110,0.13,99,0.05,89,0.18,75,0.11,57,0.2100000000000001,98.59,29.668870891896105,-0.03633601686971439,-0.980000000000004,5.798248981696549,-0.08177744408452992,-1.1899999999999835,5.734518776326347,-0.28110822525883583
0.39,5,0.61,62,0.41,11,0.59,59,39.77,39.31999999999999,0.45,27.801746348026413,23.60799864452724,4.19,-0.4510508024576019,-0.36597765571300866,-0.08507314674459321,no_skew_vs_no_skew,0,5,39.77,27.801746348026413,-0.45105080245760193,75,0.22,57,0.27,47,0.03,38,0.09,28,0.05,16,0.06,2,0.27999999999999997,39.64,28.201248199326216,-0.20743193199136797,39.31999999999999,23.60799864452724,-0.3659776557130087,72,0.21,54,0.16,43,0.26,34,0.05,26,0.04,16,0.09,2,0.19,39.5,24.17291873150613,-0.2539079468644681,0.45000000000000995,4.193747703499174,-0.08507314674459321,0.14000000000000057,4.028329467820086,0.04647601487310013
0.41,20,0.59,107,0.53,36,0.47,112,71.33,71.72,-0.39,42.78949754320562,37.931538328942054,4.86,-0.36597765571301,0.12021658495512919,-0.4861942406681392,no_skew_vs_no_skew,0,5,71.33,42.78949754320562,-0.3659776557130101,127,0.22,97,0.25,72,0.16,51,0.02,30,0.18,14,0.1,2,0.06999999999999999,71.67,42.74787830992317,-0.1884920048108547,71.72,37.931538328942054,0.1202165849551292,132,0.14,103,0.24,80,0.11,58,0.17,39,0.21,20,0.09,2,0.04,71.92999999999999,37.9874334484445,0.06131664025363104,-0.39000000000000057,4.857959214263566,-0.4861942406681393,-0.2599999999999909,4.760444861478675,-0.24980864506448575
0.58,32,0.42,128,0.39,20,0.61,107,72.32,73.07,-0.75,47.381616688331775,42.43424442593505,4.95,0.32417635938924333,-0.45105080245760065,0.775227161846844,no_skew_vs_no_skew,0,5,72.32,47.381616688331775,0.3241763593892434,163,0.05,130,0.2,98,0.18,69,0.14,43,0.19,21,0.13,2,0.10999999999999999,72.57000000000001,47.396045193665685,0.15413582962425143,73.07,42.43424442593505,-0.45105080245760054,125,0.21,94,0.4,70,0.03,46,0.05,25,0.18,13,0.04,2,0.08999999999999977,73.44999999999999,42.345808529298374,-0.4073623492297459,-0.75,4.947372262396726,0.7752271618468439,-0.8799999999999812,5.050236664367311,0.5614981788539973
0.48,13,0.52,186,0.56,36,0.44,188,102.96,102.88,0.08,86.43077229783383,75.4508157676244,10.98,-0.08006407690254326,0.2417468892076141,-0.32181096611015736,no_skew_vs_no_skew,0,10,102.96,86.43077229783383,-0.08006407690254325,200,0.15,198,0.14,181,0.09,149,0.08,107,0.13,55,0.02,3,0.3899999999999999,102.10999999999999,85.66830160566975,-0.10366624397389235,102.88,75.4508157676244,0.2417468892076141,200,0.24,167,0.13,129,0.1,89,0.14,53,0.05,18,0.28,2,0.06,102.88000000000004,75.13804362638143,0.03890320960041078,0.0799999999999983,10.97995653020942,-0.32181096611015736,-0.7700000000000529,10.530257979288322,-0.14256945357430312
0.44,28,0.56,73,0.45,39,0.55,64,53.2,52.75,0.45,22.33741256278354,12.43734296383275,9.9,-0.24174688920761442,-0.20100756305184236,-0.040739326155772054,no_skew_vs_no_skew,0,10,53.2,22.33741256278354,-0.24174688920761445,87,0.18,71,0.14,62,0.1,54,0.11,46,0.13,35,0.22,14,0.12,53.1,22.84316090211685,-0.05354490399802085,52.75,12.43734296383275,-0.20100756305184234,72,0.23,64,0.02,57,0.2,54,0.05,51,0.14,45,0.17,33,0.19,53.0,13.271774561075093,0.003798621113149474,0.45000000000000284,9.900069598950791,-0.04073932615577211,0.10000000000000142,9.571386341041757,-0.05734352511117032
0.42,109,0.58,139,0.44,121,0.56,129,126.39999999999999,125.48000000000002,0.92,14.80675521510368,3.971095566717074,10.84,-0.32417635938924183,-0.24174688920772003,-0.0824294701815218,no_skew_vs_no_skew,0,10,126.39999999999999,14.80675521510368,-0.32417635938924183,165,0.04,139,0.34,133,0.02,128,0.09,123,0.17,114,0.29,88,0.04999999999999999,126.41,15.328466981404238,-0.11413299768716921,125.48000000000002,3.971095566717074,-0.24174688920772,131,0.29,129,0.1,127,0.21,125,0.02,123,0.03,121,0.17,118,0.18,125.55999999999999,4.922032100667366,-0.36074172285173806,0.9199999999999733,10.835659648386606,-0.08242947018152183,0.8500000000000085,10.406434880736873,0.24660872516456883
